Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mike Dunleavy,2007,SG-PF,26,TOT,82,49,31.5,4.7,10.4,0.452,0.9,2.7,0.313,3.8,7.6,0.502,0.493,2.6,3.3,0.784,1,4.2,5.3,2.8,1,0.3,1.8,2.5,12.8
Mike Dunleavy,2007,PF,26,GSW,39,6,26.9,4.3,9.5,0.449,0.9,2.7,0.346,3.3,6.8,0.489,0.497,2,2.6,0.772,1,3.8,4.8,3,1,0.3,1.8,2.1,11.4
Mike Dunleavy,2007,SG,26,IND,43,43,35.6,5.1,11.2,0.454,0.8,2.8,0.283,4.3,8.4,0.511,0.49,3.1,3.9,0.792,1,4.7,5.7,2.6,1.1,0.2,1.8,2.8,14
Ronald Dupree,2007,SF,26,DET,19,0,4.9,0.6,1.6,0.355,0,0,,0.6,1.6,0.355,0.355,0.2,0.5,0.333,0.3,0.6,0.9,0.3,0.3,0.1,0.2,0.6,1.3
Monta Ellis,2007,SG,21,GSW,77,53,34.3,6.2,13.1,0.475,0.5,1.9,0.273,5.7,11.3,0.509,0.495,3.5,4.6,0.763,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,16.5
Francisco Elson,2007,C,30,SAS,70,41,19,2.1,4,0.511,0,0,0,2.1,4,0.514,0.511,0.9,1.1,0.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6,5
Melvin Ely,2007,PF-C,28,TOT,30,0,10.3,1,2.7,0.363,0,0,,1,2.7,0.363,0.363,1,1.6,0.66,0.5,1.3,1.8,0.6,0.2,0.3,0.9,1.7,3
Melvin Ely,2007,PF,28,CHA,24,0,10.2,1,2.5,0.383,0,0,,1,2.5,0.383,0.383,1,1.5,0.686,0.5,1.1,1.6,0.6,0.1,0.3,1,1.6,2.9
Melvin Ely,2007,C,28,SAS,6,0,10.8,1,3.3,0.3,0,0,,1,3.3,0.3,0.3,1.2,2,0.583,0.5,1.8,2.3,0.7,0.7,0.3,0.8,2,3.2
Maurice Evans,2007,SG,28,LAL,76,10,22.8,3.1,7.1,0.432,0.6,1.8,0.361,2.4,5.4,0.455,0.476,1.6,2,0.787,1.2,1.7,2.9,1,0.5,0.2,0.8,1.7,8.4
Reggie Evans,2007,PF,26,DEN,66,11,17.1,1.8,3.3,0.544,0,0,,1.8,3.3,0.544,0.544,1.4,2.8,0.497,2.4,4.6,7,0.7,0.6,0.2,1.4,2.2,4.9
Daniel Ewing,2007,PG,23,LAC,61,3,11.7,1.1,2.6,0.404,0.2,0.7,0.318,0.8,1.9,0.436,0.447,0.6,0.7,0.778,0.1,1,1.2,1.5,0.5,0.1,0.8,1,2.9
Jordan Farmar,2007,PG,20,LAL,72,2,15.1,1.7,4.1,0.422,0.6,1.9,0.328,1.1,2.2,0.503,0.498,0.4,0.5,0.711,0.3,1.3,1.7,1.9,0.6,0.1,1,1.1,4.4
Desmon Farmer,2007,SG,25,SEA,8,0,4,0.6,1.9,0.333,0.3,1,0.25,0.4,0.9,0.429,0.4,0.1,0.1,1,0,0.1,0.1,1.1,0.1,0,0.1,0.3,1.6
Raymond Felton,2007,PG,22,CHA,78,75,36.3,5,13.1,0.384,1.3,4,0.33,3.7,9.1,0.407,0.434,2.6,3.3,0.797,0.7,2.8,3.4,7,1.5,0.1,2.9,2.3,14
Michael Finley,2007,SF,33,SAS,82,16,22.2,3.3,8.1,0.412,1.3,3.5,0.364,2.1,4.6,0.448,0.49,1.1,1.2,0.918,0.4,2.3,2.7,1.3,0.4,0.2,0.6,0.9,9
Derek Fisher,2007,SG,32,UTA,82,61,27.9,3.1,8.2,0.382,0.6,1.9,0.308,2.6,6.3,0.405,0.418,3.2,3.7,0.853,0.4,1.5,1.8,3.3,1,0.1,1.5,2.9,10.1
T.J. Ford,2007,PG,23,TOR,75,71,29.9,5.2,12,0.436,0.3,0.9,0.304,5,11.1,0.447,0.447,3.2,3.9,0.819,0.7,2.4,3.1,7.9,1.3,0.1,3.1,2.5,14
Danny Fortson,2007,C,30,SEA,14,6,11.3,1.1,2.1,0.5,0,0.1,0,1.1,2.1,0.517,0.5,0.7,0.9,0.769,0.9,2.1,3.1,0.1,0.1,0,1.1,2.7,2.9
Jeff Foster,2007,C,30,IND,75,43,23.2,1.6,3.5,0.469,0,0,0,1.6,3.5,0.471,0.469,1,1.6,0.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,2.7,4.3
Randy Foye,2007,PG,23,MIN,82,12,22.9,3.7,8.4,0.434,0.8,2.3,0.368,2.8,6.2,0.458,0.483,2,2.3,0.854,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1
Adonal Foyle,2007,C,31,GSW,48,6,9.9,1,1.8,0.565,0,0,,1,1.8,0.565,0.565,0.2,0.5,0.44,1.1,1.6,2.6,0.4,0.2,1,0.5,1.3,2.2
Steve Francis,2007,SG,29,NYK,44,30,28.1,3.2,7.8,0.408,1,2.5,0.378,2.2,5.3,0.422,0.469,4,4.8,0.829,0.8,2.8,3.6,3.9,0.9,0.3,2.3,2.9,11.3
Matt Freije,2007,PF,25,ATL,19,0,7.7,0.8,2.8,0.296,0.2,1.2,0.136,0.7,1.7,0.406,0.324,0.3,0.3,0.833,0.4,0.8,1.3,0.4,0.2,0.1,0.2,0.7,2.1
Channing Frye,2007,PF,23,NYK,72,59,26.3,4.1,9.6,0.433,0,0.3,0.167,4.1,9.3,0.44,0.435,1.2,1.5,0.787,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3,9.5
Dan Gadzuric,2007,C,28,MIL,54,8,15.6,2,4.2,0.474,0,0,0,2,4.2,0.476,0.474,0.8,1.7,0.467,1.7,2.8,4.6,0.5,0.4,0.6,0.9,2.6,4.8
Jorge Garbajosa,2007,PF,29,TOR,67,60,28.5,3.3,7.9,0.42,1,2.9,0.342,2.3,5,0.464,0.482,0.9,1.2,0.731,0.7,4.2,4.9,1.9,1.2,0.2,1,1.3,8.5
Francisco García,2007,SF,25,SAC,79,5,17.8,2.1,4.8,0.429,0.7,1.9,0.356,1.4,2.9,0.476,0.499,1.2,1.4,0.833,0.7,1.9,2.6,1.1,0.6,0.5,0.9,2.4,6
Kevin Garnett*,2007,PF,30,MIN,76,76,39.4,8.4,17.6,0.476,0.2,0.7,0.214,8.2,16.9,0.487,0.48,5.5,6.6,0.835,2.4,10.4,12.8,4.1,1.2,1.7,2.7,2.4,22.4
Pat Garrity,2007,PF,30,ORL,33,0,8.4,0.7,2.1,0.314,0.3,1,0.344,0.3,1.2,0.289,0.393,0.5,0.5,0.889,0.4,0.9,1.3,0.4,0.2,0,0.4,1.1,2.2
Pau Gasol,2007,C,26,MEM,59,59,36.2,7.8,14.5,0.538,0.1,0.2,0.273,7.8,14.4,0.542,0.54,5.1,6.8,0.748,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.8
Rudy Gay,2007,SF,20,MEM,78,43,27,4.1,9.7,0.422,0.7,1.8,0.364,3.4,7.9,0.436,0.457,1.9,2.7,0.727,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8
Mickaël Gelabale,2007,SF,23,SEA,70,14,17.7,1.7,3.8,0.462,0.2,0.7,0.234,1.6,3.1,0.512,0.483,0.9,1.2,0.805,0.8,1.6,2.5,0.8,0.3,0.3,0.7,1.5,4.6
Devean George,2007,SF,29,DAL,60,17,21.4,2.4,6.2,0.395,0.9,2.5,0.353,1.6,3.7,0.423,0.466,0.6,0.8,0.75,1,2.6,3.6,0.6,0.8,0.4,0.9,2.4,6.4
Daniel Gibson,2007,PG,20,CLE,60,16,16.5,1.6,3.9,0.424,0.9,2.1,0.419,0.8,1.8,0.43,0.537,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.4,0.1,0.7,1.6,4.6
Manu Ginóbili*,2007,SG,29,SAS,75,36,27.5,5.3,11.4,0.464,1.7,4.3,0.396,3.6,7.1,0.505,0.539,4.3,5,0.86,0.8,3.6,4.4,3.5,1.5,0.4,2.1,2.1,16.5
Gordan Giriček,2007,SG,29,UTA,61,6,19.5,2.9,6.2,0.462,0.9,2,0.426,2,4.2,0.479,0.53,1.2,1.4,0.816,0.4,1.7,2.1,1,0.5,0.1,1,2,7.8
Andreas Glyniadakis,2007,C,25,SEA,13,4,6.2,0.6,1.3,0.471,0,0,,0.6,1.3,0.471,0.471,0.1,0.2,0.5,0.2,0.5,0.6,0.1,0,0,0.7,1.5,1.3
Ryan Gomes,2007,PF,24,BOS,73,60,31.2,4.6,9.9,0.467,0.2,0.6,0.381,4.4,9.3,0.473,0.479,2.6,3.2,0.811,1.7,3.9,5.6,1.6,0.7,0.2,1.4,2.3,12.1
Drew Gooden,2007,PF,25,CLE,80,80,28,4.6,9.8,0.473,0,0.1,0.167,4.6,9.7,0.476,0.474,1.8,2.5,0.714,3.3,5.2,8.5,1.1,0.9,0.4,1.4,2.6,11.1
Ben Gordon,2007,SG,23,CHI,82,51,33,7.4,16.3,0.455,1.9,4.6,0.413,5.5,11.7,0.471,0.513,4.6,5.4,0.864,0.4,2.7,3.1,3.6,0.8,0.2,3,3.1,21.4
Joey Graham,2007,SF,24,TOR,79,21,16.7,2.4,4.9,0.495,0.1,0.4,0.29,2.3,4.5,0.513,0.506,1.4,1.7,0.84,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2,6.4
Stephen Graham,2007,SG,24,POR,14,1,11.8,1.2,2.9,0.425,0.2,0.8,0.273,1,2.1,0.483,0.463,0.6,0.6,0.889,0.4,1.1,1.5,0.4,0.3,0.1,0.9,1.8,3.2
Danny Granger,2007,SF,23,IND,82,57,34,4.9,10.6,0.459,1.3,3.5,0.382,3.5,7.1,0.497,0.522,2.9,3.6,0.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3,13.9
Gerald Green,2007,SF,21,BOS,81,26,22,3.8,9.1,0.419,1.2,3.2,0.368,2.7,5.9,0.447,0.484,1.6,2,0.805,0.8,1.7,2.6,1,0.5,0.3,1.5,2.4,10.4
Willie Green,2007,SG,25,PHI,74,36,24.9,4.8,11.7,0.411,0.7,2.1,0.325,4.1,9.6,0.43,0.441,1,1.5,0.667,0.6,1.6,2.1,1.5,0.8,0.1,1.4,1.9,11.3
Orien Greene,2007,SG,24,IND,41,0,6.2,0.6,1.5,0.371,0,0.3,0.182,0.5,1.2,0.412,0.387,0.4,0.6,0.6,0.3,0.8,1.1,0.5,0.4,0.1,0.7,0.9,1.5
Lynn Greer,2007,SG,27,MIL,41,0,10.5,1.5,3.4,0.433,0.4,1.3,0.346,1,2.2,0.483,0.496,0.7,0.8,0.844,0,0.6,0.7,1.3,0.4,0,0.4,0.8,4.1
Adrian Griffin,2007,SF,32,CHI,54,1,10.8,1.1,2.4,0.473,0,0.1,0,1.1,2.3,0.496,0.473,0.3,0.4,0.789,0.7,1.3,2,1.1,0.6,0.1,0.7,1.4,2.5
Eddie Griffin,2007,PF,24,MIN,13,0,7.1,0.5,2.1,0.259,0,0.1,0,0.5,2,0.269,0.259,0.3,0.4,0.8,0.5,1.4,1.9,0.3,0,0.5,0.5,0.6,1.4
Mike Hall,2007,SF,22,WAS,2,0,6.5,0.5,2,0.25,0,0,,0.5,2,0.25,0.25,0,0,,0.5,0.5,1,0.5,0,0,0,0.5,1
Richard Hamilton,2007,SG,28,DET,75,75,36.8,7.3,15.6,0.468,0.6,1.7,0.341,6.7,13.9,0.483,0.486,4.6,5.4,0.861,1,2.8,3.8,3.8,0.8,0.2,2.1,3.1,19.8
Matt Harpring,2007,SF,30,UTA,77,2,25.5,4.2,8.5,0.491,0.2,0.5,0.333,4,8,0.501,0.501,3.1,4,0.767,1.5,3.1,4.6,1.3,0.7,0.1,1.5,3,11.6
Al Harrington,2007,PF,26,TOT,78,78,32.9,6.3,13.9,0.457,1.6,3.8,0.433,4.7,10.1,0.466,0.516,2.2,3.1,0.694,1.9,4.4,6.4,1.9,0.8,0.3,2.2,3.4,16.5
Al Harrington,2007,PF,26,IND,36,36,33.6,6.2,13.5,0.458,1.5,3.3,0.458,4.7,10.3,0.458,0.513,2,2.8,0.713,2,4.3,6.3,1.4,0.7,0.3,2.5,3.2,15.9
Al Harrington,2007,PF,26,GSW,42,42,32.3,6.5,14.2,0.456,1.7,4.2,0.417,4.7,10,0.473,0.518,2.3,3.4,0.681,1.9,4.5,6.4,2.3,1,0.3,1.9,3.6,17
Junior Harrington,2007,PG,26,MEM,29,8,18.7,2,4.7,0.416,0.2,0.9,0.269,1.7,3.8,0.45,0.442,1.1,1.6,0.674,0.4,1.9,2.3,3.1,0.7,0.2,1.8,2.7,5.2
Othella Harrington,2007,PF,33,CHA,26,0,8.5,1,2.2,0.446,0,0,,1,2.2,0.446,0.446,0.7,0.8,0.773,0.5,1,1.5,0.2,0,0,0.6,1.9,2.6
Devin Harris,2007,PG,23,DAL,80,61,26,3.7,7.4,0.492,0.2,0.6,0.28,3.5,6.8,0.512,0.504,2.7,3.3,0.824,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3,10.2
David Harrison,2007,C,24,IND,24,2,7.9,1.3,2.4,0.517,0,0,,1.3,2.4,0.517,0.517,0.5,0.9,0.5,0.4,1.4,1.8,0.3,0.2,0.5,1.1,2,3
Jason Hart,2007,PG,28,TOT,36,22,23.5,2.8,6.2,0.446,0.2,0.8,0.241,2.6,5.4,0.477,0.462,1.2,1.3,0.894,0.4,2.3,2.7,2.9,1.2,0,1.1,2.3,6.9
Jason Hart,2007,PG,28,SAC,13,0,7.7,1.2,2.3,0.5,0.2,0.5,0.5,0.9,1.8,0.5,0.55,0.8,0.8,0.909,0.2,1,1.2,0.8,0.2,0,0.3,1.8,3.3
Jason Hart,2007,PG,28,LAC,23,22,32.4,3.7,8.4,0.438,0.2,1,0.174,3.5,7.4,0.474,0.448,1.4,1.6,0.889,0.5,3.1,3.6,4,1.8,0,1.5,2.6,9
Udonis Haslem,2007,PF,26,MIA,79,79,31.4,4.5,9.1,0.492,0,0.1,0,4.5,9,0.495,0.492,1.7,2.6,0.68,2.4,5.9,8.3,1.2,0.6,0.3,1.4,3,10.7
Trenton Hassell,2007,SG,27,MIN,76,68,29.3,2.9,5.8,0.49,0.1,0.3,0.24,2.8,5.5,0.505,0.497,0.9,1.2,0.783,1.1,2.1,3.2,2.7,0.3,0.3,1.1,1.9,6.7
Chuck Hayes,2007,PF,23,HOU,78,43,22,2.5,4.3,0.573,0,0,,2.5,4.3,0.573,0.573,0.7,1.1,0.618,2.6,4.1,6.7,0.6,0.9,0.2,0.8,3.6,5.6
Jarvis Hayes,2007,SF,25,WAS,81,17,20.1,2.8,6.7,0.41,0.8,2.3,0.361,2,4.5,0.435,0.471,0.9,1,0.845,0.5,2.1,2.6,1,0.6,0.2,0.7,2,7.2
Brendan Haywood,2007,C,27,WAS,77,49,22.6,2.6,4.6,0.558,0,0,,2.6,4.6,0.558,0.558,1.5,2.7,0.548,2.5,3.7,6.2,0.6,0.4,1.1,1.2,2.7,6.6
Luther Head,2007,SG,24,HOU,80,10,27.6,3.8,8.8,0.437,2.2,5,0.441,1.6,3.7,0.431,0.564,1,1.3,0.79,0.4,2.8,3.2,2.4,1,0.1,1.7,1.7,10.9
Alan Henderson,2007,PF,34,PHI,38,5,11,1.1,1.8,0.642,0,0,,1.1,1.8,0.642,0.642,0.9,1.2,0.702,1.3,1.6,2.8,0.3,0.2,0.3,0.3,1.6,3.1
Walter Herrmann,2007,PF,27,CHA,48,12,19.5,3.6,6.9,0.527,1.1,2.4,0.461,2.5,4.5,0.563,0.608,0.9,1.1,0.774,0.6,2.3,2.9,0.5,0.4,0.1,0.7,1.6,9.2
Nenê,2007,C,24,DEN,64,42,26.8,4.6,8.1,0.57,0,0,0,4.6,8,0.571,0.57,3,4.4,0.689,2.3,4.7,7,1.2,1,0.9,2,3.3,12.2
Grant Hill*,2007,SG,34,ORL,65,64,30.9,5.3,10.2,0.518,0,0.2,0.167,5.2,10,0.525,0.52,3.8,5,0.765,0.8,2.8,3.6,2.1,0.9,0.4,2.2,2.2,14.4
Kirk Hinrich,2007,PG,26,CHI,80,80,35.5,5.9,13.3,0.448,1.8,4.2,0.415,4.2,9.1,0.463,0.514,3,3.6,0.835,0.4,3,3.4,6.3,1.3,0.3,2.4,3.4,16.6
Robert Hite,2007,SG,23,MIA,12,0,11.3,1.6,5,0.317,0.4,1.9,0.217,1.2,3.1,0.378,0.358,0.7,1,0.667,0.3,1,1.3,0.7,0.3,0.2,0.5,0.7,4.3
Julius Hodge,2007,SG,23,TOT,9,1,7.2,0.7,1.3,0.5,0,0,,0.7,1.3,0.5,0.5,0.3,0.4,0.75,0.2,0.7,0.9,1.3,0.4,0,0.3,0.7,1.7
Julius Hodge,2007,SG,23,DEN,4,1,9.3,0.5,1.3,0.4,0,0,,0.5,1.3,0.4,0.4,0.5,0.5,1,0.3,0.5,0.8,2.5,0.8,0,0.3,0.8,1.5
Julius Hodge,2007,SG,23,MIL,5,0,5.6,0.8,1.4,0.571,0,0,,0.8,1.4,0.571,0.571,0.2,0.4,0.5,0.2,0.8,1,0.4,0.2,0,0.4,0.6,1.8
Ryan Hollins,2007,C,22,CHA,27,0,6.9,0.7,1.3,0.556,0,0,,0.7,1.3,0.556,0.556,0.9,1.5,0.6,0.4,0.7,1.1,0,0.1,0.3,0.6,1.5,2.4
Robert Horry,2007,PF,36,SAS,68,8,16.5,1.3,3.7,0.359,0.7,2.2,0.336,0.6,1.5,0.392,0.458,0.6,0.9,0.594,1.1,2.3,3.4,1.1,0.7,0.6,0.6,1.5,3.9
Eddie House,2007,SG,28,NJN,56,1,16.9,3.2,7.5,0.428,1.3,3.1,0.429,1.9,4.4,0.427,0.517,0.6,0.6,0.917,0.3,1.4,1.6,1.2,0.5,0.1,0.5,1.2,8.4
Dwight Howard,2007,C,21,ORL,82,82,36.9,6.4,10.6,0.603,0,0,0.5,6.4,10.6,0.603,0.603,4.8,8.1,0.586,3.5,8.8,12.3,1.9,0.9,1.9,3.9,3,17.6
Josh Howard,2007,SF,26,DAL,70,69,35.1,7,15.4,0.459,1.3,3.4,0.385,5.7,11.9,0.48,0.501,3.5,4.2,0.827,1.9,4.9,6.8,1.8,1.2,0.8,1.8,2.6,18.9
Juwan Howard,2007,PF,33,HOU,80,38,26.5,3.9,8.3,0.465,0,0,,3.9,8.3,0.465,0.465,1.9,2.4,0.824,1.7,4.2,5.9,1.6,0.4,0.1,1.4,2.6,9.7
Troy Hudson,2007,PG,30,MIN,34,6,16.3,2.2,5.7,0.379,0.8,2.4,0.35,1.4,3.4,0.4,0.451,0.8,0.9,0.813,0.2,1.2,1.4,2.1,0.4,0.1,1.2,0.7,5.9
Larry Hughes,2007,SG,28,CLE,70,68,37.1,5.4,13.6,0.4,1.1,3.2,0.333,4.4,10.4,0.42,0.439,3,4.4,0.676,0.6,3.2,3.8,3.7,1.3,0.4,2.2,2.3,14.9
Kris Humphries,2007,PF,21,TOR,60,2,11.2,1.5,3.1,0.47,0,0,,1.5,3.1,0.47,0.47,0.9,1.3,0.671,1.3,1.8,3.1,0.3,0.2,0.4,0.5,1.6,3.8
Lindsey Hunter,2007,PG,36,DET,52,0,14.3,1.8,4.7,0.385,0.7,2.3,0.319,1.1,2.4,0.448,0.463,0.6,0.6,0.909,0.2,0.7,0.9,1.8,0.7,0.1,0.7,1.1,4.9
Steven Hunter,2007,PF,25,PHI,70,41,22.9,2.7,4.7,0.577,0,0,,2.7,4.7,0.577,0.577,1.1,2.2,0.49,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2,6.4
Andre Iguodala,2007,SG,23,PHI,76,76,40.3,5.8,13,0.447,0.6,2,0.31,5.2,11,0.472,0.471,5.9,7.3,0.82,1,4.7,5.7,5.7,2,0.4,3.4,2.6,18.2
Zydrunas Ilgauskas,2007,C,31,CLE,78,78,27.3,4.9,10.2,0.485,0,0,0,4.9,10.2,0.486,0.485,2,2.5,0.807,3.1,4.6,7.7,1.6,0.6,1.3,1.8,3.3,11.9
Mile Ilić,2007,C,22,NJN,5,0,1.2,0,0.6,0,0,0,,0,0.6,0,0,0,0,,0,0.2,0.2,0,0,0,0.6,0.2,0
D.J. Mbenga,2007,C,26,DAL,21,0,3.8,0.2,0.8,0.313,0,0,,0.2,0.8,0.313,0.313,0.3,0.4,0.875,0.1,0.4,0.5,0.3,0.1,0.2,0.2,0.8,0.8
Ersan İlyasova,2007,PF,19,MIL,66,14,14.7,2.1,5.5,0.383,0.8,2.2,0.365,1.3,3.3,0.395,0.457,1.1,1.3,0.787,0.9,2,2.9,0.7,0.4,0.3,0.8,2.2,6.1
Allen Iverson*,2007,SG-PG,31,TOT,65,64,42.5,8.9,20.2,0.442,1,3,0.315,8,17.2,0.465,0.466,7.5,9.4,0.795,0.4,2.6,3,7.2,1.9,0.2,4.1,1.5,26.3
Allen Iverson*,2007,PG,31,PHI,15,15,42.7,10.1,24.4,0.413,0.8,3.5,0.226,9.3,20.9,0.444,0.429,10.3,11.6,0.885,0.5,2.3,2.7,7.3,2.2,0.1,4.4,1.4,31.2
Allen Iverson*,2007,SG,31,DEN,50,49,42.4,8.6,18.9,0.454,1,2.9,0.347,7.6,16.1,0.473,0.48,6.6,8.7,0.759,0.3,2.7,3,7.2,1.8,0.2,4,1.5,24.8
Royal Ivey,2007,PG,25,ATL,53,18,10.2,1.2,2.7,0.448,0.1,0.3,0.313,1.1,2.4,0.465,0.465,0.5,0.7,0.686,0.3,0.7,1,0.8,0.5,0.1,0.6,1.2,3
Jarrett Jack,2007,PG,23,POR,79,79,33.6,4.1,8.9,0.454,0.8,2.3,0.35,3.3,6.6,0.49,0.499,3.1,3.5,0.871,0.2,2.4,2.6,5.3,1.1,0.1,2.4,2.6,12
Bobby Jackson,2007,SG,33,NOK,56,2,23.8,3.6,9.3,0.394,1,2.9,0.327,2.7,6.3,0.425,0.446,2.3,3,0.774,0.8,2.4,3.2,2.5,0.9,0.1,1.4,1.8,10.6
Luke Jackson,2007,SF,25,TOT,13,2,10.6,1.5,3.3,0.442,0.4,1.3,0.294,1.1,2,0.538,0.5,0.4,0.7,0.556,0.2,0.6,0.8,1,0.4,0.1,0.5,1.2,3.7
Luke Jackson,2007,SF,25,LAC,3,0,5.3,0.3,2.7,0.125,0.3,1.3,0.25,0,1.3,0,0.188,0,0,,0,0.3,0.3,1.3,0,0,0.3,1,1
Luke Jackson,2007,SF,25,TOR,10,2,12.2,1.8,3.5,0.514,0.4,1.3,0.308,1.4,2.2,0.636,0.571,0.5,0.9,0.556,0.2,0.7,0.9,0.9,0.5,0.1,0.6,1.2,4.5
Marc Jackson,2007,PF,32,NOK,56,25,18.3,2.8,6.9,0.41,0,0,0,2.8,6.9,0.411,0.41,1.6,1.8,0.874,1.1,2.3,3.4,1,0.4,0.1,1.2,1.6,7.3
Stephen Jackson,2007,SF-SG,28,TOT,75,69,33.1,5.5,12.6,0.433,1.3,4.1,0.322,4.1,8.4,0.488,0.486,3.2,4,0.813,0.8,2.1,3,3.8,1.1,0.5,2.4,2.7,15.5
Stephen Jackson,2007,SG,28,IND,37,32,32.1,4.9,11.6,0.419,1.1,3.7,0.297,3.8,7.9,0.476,0.466,3.2,3.9,0.822,0.5,2.1,2.6,3.1,0.9,0.5,2.2,2.4,14.1
Stephen Jackson,2007,SF,28,GSW,38,37,34,6,13.5,0.446,1.6,4.6,0.341,4.5,9,0.499,0.503,3.2,4,0.804,1.2,2.2,3.3,4.6,1.3,0.4,2.7,3,16.8
Jerome James,2007,C,31,NYK,41,11,6.7,0.8,1.9,0.418,0,0,,0.8,1.9,0.418,0.418,0.2,0.4,0.556,0.5,1.1,1.6,0.1,0.1,0.4,0.6,1.8,1.9
LeBron James,2007,SF,22,CLE,78,78,40.9,9.9,20.8,0.476,1.3,4,0.319,8.6,16.8,0.513,0.507,6.3,9,0.698,1.1,5.7,6.7,6,1.6,0.7,3.2,2.2,27.3
Mike James,2007,PG,31,MIN,82,65,25.2,3.6,8.6,0.422,1,2.6,0.372,2.6,6,0.445,0.479,1.9,2.2,0.837,0.3,1.7,2,3.6,0.7,0.1,1.6,2.1,10.1
Antawn Jamison,2007,PF,30,WAS,70,70,38,7.3,16.3,0.45,2,5.4,0.364,5.3,10.9,0.492,0.51,3.2,4.4,0.736,1.9,6.1,8,1.9,1.1,0.5,1.5,2.8,19.8
Marko Jarić,2007,SG,28,MIN,70,13,22.2,1.9,4.6,0.418,0.5,1.2,0.376,1.5,3.4,0.433,0.468,1,1.3,0.761,0.8,1.9,2.6,2.1,1.1,0.2,1.3,2.5,5.3
Šarūnas Jasikevičius,2007,SG-PG,30,TOT,63,3,15.4,2,5.1,0.398,0.7,2.1,0.338,1.3,3,0.438,0.466,1.4,1.5,0.905,0.2,0.9,1.1,2.7,0.4,0,1.4,1.2,6.1
Šarūnas Jasikevičius,2007,SG,30,IND,37,1,17.9,2.5,6,0.412,0.9,2.3,0.372,1.6,3.6,0.437,0.484,1.6,1.7,0.922,0.3,1,1.3,3,0.4,0,1.6,1.4,7.4
Šarūnas Jasikevičius,2007,PG,30,GSW,26,2,11.9,1.4,3.9,0.366,0.5,1.7,0.273,1,2.2,0.439,0.426,1,1.2,0.871,0.2,0.6,0.8,2.3,0.5,0,1.2,0.8,4.3
Al Jefferson,2007,C,22,BOS,69,60,33.6,6.6,12.8,0.514,0,0,0,6.6,12.8,0.514,0.514,2.9,4.3,0.681,3.4,7.5,11,1.3,0.7,1.5,2,3.4,16
Richard Jefferson,2007,SF,26,NJN,55,53,35.6,5.5,12.1,0.456,0.9,2.6,0.359,4.6,9.5,0.483,0.495,4.3,5.9,0.733,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.2,16.3
Jared Jeffries,2007,SF,25,NYK,55,43,23.8,1.7,3.7,0.461,0,0.4,0.1,1.7,3.4,0.5,0.466,0.6,1.2,0.456,2,2.3,4.3,1.2,0.8,0.5,1.1,2.7,4.1
Alexander Johnson,2007,PF,23,MEM,59,19,12.8,1.5,2.9,0.538,0,0,,1.5,2.9,0.538,0.538,1.3,2,0.661,0.8,2.2,3.1,0.3,0.4,0.6,0.8,2.3,4.4
Amir Johnson,2007,PF,19,DET,8,0,15.5,2.3,4.1,0.545,0,0.4,0,2.3,3.8,0.6,0.545,1.4,1.8,0.786,1.9,2.8,4.6,0.4,0.6,1.6,1.1,2.4,5.9
Anthony Johnson,2007,PG,32,TOT,67,17,19.4,2.1,5.1,0.414,0.4,1.1,0.342,1.7,4,0.433,0.45,0.7,0.9,0.754,0.3,1.2,1.5,3,0.5,0,1.1,1.8,5.3
Anthony Johnson,2007,PG,32,DAL,40,0,14.1,1.5,3.7,0.411,0.3,0.7,0.379,1.2,2.9,0.419,0.449,0.5,0.7,0.724,0.3,0.9,1.2,2,0.4,0,0.8,1.7,3.8
Anthony Johnson,2007,PG,32,ATL,27,17,27.4,3,7.3,0.416,0.5,1.6,0.318,2.5,5.7,0.444,0.452,0.9,1.2,0.781,0.3,1.6,2,4.6,0.6,0.1,1.7,1.9,7.5
DerMarr Johnson,2007,SF,26,DEN,39,7,10.7,1.3,3.9,0.325,0.5,2.3,0.216,0.8,1.7,0.47,0.386,0.4,0.5,0.762,0.3,1.2,1.5,0.4,0.4,0.3,0.7,1,3.5
Joe Johnson,2007,SG,25,ATL,57,57,41.4,9.4,20,0.471,2.1,5.5,0.381,7.3,14.5,0.504,0.523,4.1,5.5,0.748,0.9,3.3,4.2,4.4,1.1,0.2,3.1,2,25
